
                        S T E P       1


                                INCREMENT     5


 forces (fx,fy,fz) for set NBOT and time  0.5000000E+01

     10829  3.049007E-08  1.787783E-07  2.122448E-07
     10830  1.398115E-09  4.368389E-08  4.252368E-08
     10831  6.340279E-09  2.788769E-08  4.681226E-09
     10832 -4.088596E-08  1.514004E-07  1.020302E-07
     10833 -5.339596E-07  7.795790E-07  5.714506E-07
     10834  5.732885E-09  2.196823E-09  1.048490E-08
     10835 -3.047303E-04  1.070224E-04  2.752254E-04
     10836 -4.665078E-04  1.719480E-04  3.774431E-04
     10837 -8.853880E-04  3.059038E-04  6.982283E-04
     10838  0.000000E+00  0.000000E+00  0.000000E+00
     10839 -3.883888E-04  1.327000E-04  2.730396E-04
     10840 -1.097356E-06  1.614705E-06  1.383160E-06
     10841 -4.645230E-06  3.815478E-06  4.459853E-06
     10842 -6.791616E-06  6.138184E-06  5.093674E-06
     10843 -3.346686E-06  4.469521E-06  2.934317E-06
     10844 -8.154542E-07  1.482657E-06  1.251960E-06
     10845 -4.123888E-06  5.433351E-06  3.958189E-06
     10846 -8.824358E-06  4.487523E-06  8.452293E-06
     10847 -1.527491E-05  8.844978E-06  1.277831E-05
     10848 -6.703950E-06  6.215701E-06  5.828979E-06
     10849 -2.683820E-05  1.390872E-05  2.383892E-05
     10850 -5.376539E-05  3.008003E-05  5.392452E-05
     10851 -1.466432E-05  1.014895E-05  1.096917E-05
     10852 -4.460070E-05  5.971004E-05  4.093321E-05
     10853 -2.145912E-04  9.850133E-05  1.925292E-04
     10854 -7.756521E-06  1.649413E-05  2.277689E-05
     10855 -9.001107E-05  9.523340E-05  1.352827E-04
     10856 -5.425431E-05  4.236978E-05  4.726949E-05
     10857 -1.852132E-04  1.059688E-04  1.630608E-04
     10858 -3.400798E-06  1.343719E-05  8.042820E-06
     10859 -8.191286E-07  2.182635E-06  1.526252E-06
     10860 -1.440100E-07  5.381220E-09  4.235318E-07
     10861  8.628668E-07 -6.020070E-07 -1.026852E-07
     10862 -1.157632E-06  3.266880E-06  2.563963E-06
     10863 -3.905947E-05  7.226287E-05  4.448742E-05
     10864 -8.377930E-06  2.556824E-05  1.656700E-05
     10865 -1.216129E-05  2.173100E-05  1.428601E-05
     10866 -2.465679E-04  2.795920E-04  1.851529E-04
     10867 -6.501576E-05  1.257902E-04  8.672985E-05
     10868 -6.623392E-05  9.589775E-05  6.736848E-05
     10869 -1.118364E-03  8.812353E-04  6.970460E-04
     10870 -3.714180E-04  4.485470E-04  3.654873E-04
     10871 -3.679702E-04  3.488251E-04  3.085668E-04
     10872 -3.493443E-03  1.931860E-03  1.729870E-03
     10873 -1.493169E-03  1.177305E-03  1.122063E-03
     10874 -1.879584E-03  1.141767E-03  1.194355E-03
     10875 -5.653269E-03  2.277238E-03  1.117038E-03
     10876 -4.061699E-03  1.777674E-03  1.896611E-03
     10877 -5.177468E-03  1.877978E-03  2.674844E-03
     10878 -1.307380E-02 -4.144865E-04 -9.103254E-04
     10879 -3.401176E-02 -2.298445E-02 -1.689242E-02
     10880 -2.395359E-02 -1.272517E-03 -1.234644E-03
     10881 -1.558047E-02 -2.013781E-03  3.244135E-03
     10882 -2.299317E-01 -2.566296E-01  1.545195E-01
     10883 -2.254584E-01 -1.679926E-01  1.453161E-02
     10884 -1.268874E-01 -5.132210E-02  7.133382E-02
     10885 -9.342360E-02 -8.728349E-02  3.940973E-02
     10886 -4.402155E-02 -2.292508E-02  1.097692E-02
     10887 -7.142448E-01 -8.948976E-01  6.474475E-01
     10888 -7.936671E-01 -6.611100E-01  3.253620E-01
     10889 -1.785400E-01 -2.949608E-01  1.146431E-01
     10890 -5.151020E-01 -1.309241E+00  1.026105E+00
     10891 -1.705844E+00 -1.906904E+00  1.420486E+00
     10892 -4.613866E-01 -1.321903E+00  6.438450E-01
     10893  9.202432E-02 -2.208607E+00 -5.437405E-01
     10894 -1.745098E+00 -3.805935E+00  2.272190E+00
     10895 -1.479645E-02 -2.430842E+00  1.260613E+00
     10896  5.669843E+00 -3.759292E+00  2.019647E+00
     10897  2.876515E+00  9.998474E-01 -1.602867E-01
     10898 -1.819309E-01 -2.449429E+00  1.950135E+00
     10899 -3.134422E-01  1.622432E+00 -5.764090E-01
     10900  7.534075E-01 -5.639598E+00  1.207453E+00
     10901  2.230896E+00  3.493813E-01 -4.658432E-01
     10902  1.334087E+00 -1.416484E-01 -8.482112E-01
     10903  8.931719E-02 -1.480059E+00  6.616535E-01
     10904  3.716967E-01 -6.963719E-01 -2.529872E-02
     10905 -2.265444E-01 -1.041503E+00  2.501560E-01
     10906 -1.303656E-01 -2.566430E-01  6.195617E-02
     10907 -4.827308E-01 -9.205467E-01  7.300795E-01
     10908  9.628434E-02  1.051073E-03  1.868009E-02
     10909 -2.212086E-01 -3.082879E-01  2.972053E-01
     10910 -2.248527E-02 -1.911164E-01  1.620519E-01
     10911 -9.240163E-03 -1.278248E-02  2.529916E-02
     10912 -1.186982E-01 -6.987384E-02  2.226673E-01
     10913 -1.462201E-01 -1.692140E-01  8.669660E-02
     10914 -1.758283E-01 -2.026298E-01  1.360035E-01
     10915 -8.878734E-02 -7.122555E-02  7.696706E-02
     10916  5.028904E-03  3.169053E-03 -6.932495E-03
     10917  1.533444E-03  7.574792E-04 -1.352539E-03
     10918 -4.832561E-03 -3.791091E-03  1.083205E-02
     10919  4.769312E-03  2.939116E-03 -6.474885E-03
     10920 -3.731966E-02 -1.728552E-02  2.720733E-02
     10921 -8.641748E-02 -4.500694E-02  6.573256E-02
     10922  0.000000E+00  0.000000E+00  0.000000E+00
     10923  2.014019E-03  1.009885E-03 -2.527582E-03
     10924  1.902370E-03  9.279239E-04 -1.671052E-03
     10925 -1.812870E-02 -2.490571E-03  1.325386E-02
     10926 -2.274210E-02  1.106773E-03  2.089062E-02
     10927  0.000000E+00  0.000000E+00  0.000000E+00
     10928  0.000000E+00  0.000000E+00  0.000000E+00
     10929  0.000000E+00  0.000000E+00  0.000000E+00
     10930 -6.254768E-03  1.259148E-03  4.185580E-03
     10931  0.000000E+00  0.000000E+00  0.000000E+00
     10932 -2.669396E-03  9.038137E-04  1.925563E-03
     10933 -1.383598E-03  3.533813E-04  8.816776E-04
     10934  7.901152E-08  2.845262E-07  3.798574E-07
     10935 -2.177448E-04  1.375675E-04  1.688350E-04
     10936 -2.187151E-04  1.594416E-04  1.243054E-04
     10937 -2.848765E-04  2.667297E-04  2.363909E-04
     10938 -3.277790E-04  1.749001E-04  1.789336E-04
     10939 -4.532682E-04  2.390170E-04  2.527542E-04
     10940 -5.437606E-04  3.296612E-04  2.865219E-04
     10941 -1.045766E-03  5.444609E-04  6.070212E-04
     10942 -6.886996E-03  1.323202E-03  3.896175E-03
     10943 -3.862480E-03  8.553557E-04  2.408504E-03
     10944 -6.266446E-03  1.649591E-03  3.514491E-03
     10945 -1.190461E-02 -1.280865E-05  4.956254E-03
     10946 -3.548515E-03  1.012102E-03  1.665687E-03
     10947 -3.622689E-03  1.161160E-03  2.029604E-03
     10948 -1.748905E-05  1.816539E-05  1.471115E-05
     10949 -1.868361E-05  2.218606E-05  1.816420E-05
     10950 -3.957882E-05  4.155367E-05  2.782790E-05
     10951 -1.031233E-05  9.012678E-06  6.787539E-06
     10952 -6.061323E-06  6.535245E-06  6.347727E-06
     10953 -6.388162E-06  8.671041E-06  5.305056E-06
     10954 -1.039641E-05  1.628900E-05  9.727472E-06
     10955 -1.501559E-02 -1.007906E-03  5.912080E-03
     10956 -1.887545E-02 -1.646685E-03  1.041533E-02
     10957 -3.417134E-02 -1.419765E-02  1.121799E-02
     10958 -1.009272E-04  1.014214E-04  8.128087E-05
     10959 -5.546896E-05  6.798089E-05  4.996151E-05
     10960 -2.884837E-03  1.188096E-03  1.617517E-03
     10961 -1.407917E-03  8.494981E-04  9.274241E-04
     11110 -1.885982E+01 -7.742146E+00  7.774665E+00
     11249  1.288437E+00  5.602899E+00 -4.805462E+00
     14467 -6.069204E-01 -7.265388E-01  2.658444E-01
     14547 -5.673413E-02 -2.263482E-02  4.087896E-02
     14550 -3.339268E-01 -2.626626E-01  1.374182E-01
     14557 -6.839007E-02 -1.790096E-02  3.137823E-02
     14585 -1.380084E-01 -1.360934E-01  1.273637E-01
     14586 -1.620522E-01 -6.984091E-02  6.691297E-02
     14623 -1.840779E-02  4.140207E-04  1.324263E-02
     14624 -2.879492E-02 -1.368486E-03  2.348797E-02
     14632 -2.874811E-03  9.103920E-04  1.577606E-03
     14640 -6.960017E-02 -4.060200E-02  3.971890E-02
     14643 -7.922814E-03  1.322769E-03  4.578690E-03
     14644 -9.128243E-09 -2.169397E-08  4.157358E-08
     14648 -4.861208E-04  2.562075E-04  1.095986E-04
     14650 -1.111152E-02 -9.241972E-04  8.008436E-03
     14651 -6.541262E-04  2.477700E-04  1.230476E-04
     14660 -3.950384E-03  3.310343E-04  2.782147E-03
     14662 -1.911300E-07  7.821003E-07  8.338807E-08
     14680 -1.455983E-08  3.635464E-09  2.351712E-08
     14699 -4.872461E-06  1.664073E-05  1.358974E-06
     14700 -7.085636E-07  5.178745E-06  1.439687E-06
     14701  3.206530E-07  4.338224E-08 -1.820254E-08
     14712 -6.725022E-07  2.293250E-06  8.278803E-07
     14713  1.857160E-08  1.555053E-07  2.455427E-08
     14714  2.273525E-08  2.323935E-08  2.477845E-08
     14718 -5.042258E-08  3.755838E-07 -4.807817E-08
     14721 -3.802178E-08  9.995749E-07 -1.694117E-08
     14748 -1.837767E-03  4.465365E-04  1.193063E-03

 total force (fx,fy,fz) for set NBOT and time  0.5000000E+01

        2.194859E+00  8.114321E-01  1.138381E+02

                                INCREMENT    10


 forces (fx,fy,fz) for set NBOT and time  0.1000000E+02

         1  5.085927E-09 -7.899708E-09 -2.321548E-08
         2  1.748294E-09 -2.744965E-08 -1.027579E-08
         3 -1.144038E-04 -1.779920E-04  2.717116E-04
         9  4.416262E-10  2.147613E-08  3.318077E-08
        11  2.280694E-09  7.148800E-08 -7.080540E-09
        12  8.736152E-08 -9.522537E-08 -8.192298E-08
        13  3.972212E-07 -9.323546E-07 -2.483045E-07
        14  3.337562E-07 -1.681326E-06  5.395228E-07
        15 -4.902245E-08 -4.042974E-06  3.338398E-06
        16 -7.978211E-06 -1.141890E-05  3.170887E-05
        17 -3.944456E-05 -4.914921E-05  6.658066E-05
        18 -5.520631E-08  9.698307E-08  1.719308E-07
        19 -7.420590E-07  4.169622E-07  1.299053E-06
        20 -4.439813E-06  2.443286E-06  5.834211E-06
        21 -1.124772E-05  3.395883E-06  1.564077E-05
        22 -4.211763E-05  4.918039E-06  4.771275E-05
        23 -1.025058E-04  5.832381E-05  1.843164E-04
        24 -5.055957E-04 -7.747242E-06  6.078123E-04
        25 -4.642124E-04 -7.812134E-04  1.052915E-03
        26 -1.399048E-03 -2.581766E-03  2.396060E-03
        27 -2.267322E-03 -7.204237E-03  6.476273E-03
       407 -1.657806E-03 -1.609544E-04  1.900244E-03
       408 -6.034894E-03 -1.424085E-03  5.679432E-03
       409 -1.673403E-02 -7.999801E-03  1.538576E-02
       410 -5.298544E-02 -3.582188E-02  4.666901E-02
       849 -9.911106E-09 -9.759398E-08 -1.160842E-07
       850  3.786011E-06 -5.908828E-06 -2.314703E-06
       851  2.603202E-05 -1.778414E-05 -4.820804E-06
       852  1.311106E-04 -3.071743E-05 -3.575516E-06
       853  3.973616E-04  6.661506E-05  6.375333E-05
       854  9.621356E-04  3.973251E-04  3.458524E-04
       855  1.778850E-04 -7.808935E-04 -9.497659E-04
       856  4.628663E-03 -1.395286E-02 -2.231842E-02
       857  1.229779E-02 -5.838584E-02 -1.641238E-01
       858 -2.112832E-02 -1.650415E-01 -4.622494E-01
       859 -5.137073E-01 -3.349246E-01 -5.015947E-01
       860 -4.673833E+00 -2.755827E+00  2.257270E+00
       861 -2.028471E+00 -1.244563E+00  6.413188E+00
       862  3.084551E+01  2.011877E+01 -2.273877E+01
       863 -1.352842E+01 -3.989281E+01  2.708920E+01
       864 -7.784378E+00 -1.448882E+01  4.771002E+00
       865  4.169276E-01  7.785516E-01 -2.857609E+00
       866  1.392715E+00  2.815050E-01  1.715162E-01
       867  3.407239E-01  2.739716E-01  8.719466E-01
       868  1.226378E-01 -2.306724E-01  5.824831E-01
       869  3.296320E-01  3.446464E-01 -9.749690E-02
